row	vocabId	type	word	reading	meaningVi	exampleJp	exampleVi
2003	hakike	daily	吐き気	はきけ	buồn nôn	吐き気する、大丈夫?	Cảm thấy buồn nôn à, ổn không?
2004	hakike	business	吐き気	はきけ	buồn nôn	吐き気などの症状がある場合は速やかにご報告ください。	Nếu có triệu chứng như buồn nôn, xin vui lòng báo cáo ngay.
2005	hada	exam	肌	はだ	da	冬は肌が乾燥する。	Mùa đông da bị khô.
2006	hada	daily	肌	はだ	da	肌、荒れてない?	Da không bị nổi mẩn chứ?
2007	hada	business	肌	はだ	da	本製品は敏感肌にも配慮しております。	Sản phẩm này cũng được cân nhắc phù hợp cho da nhạy cảm.
2008	hadaka	exam	裸	はだか	khỏa thân	裸で温泉に入った。	Tôi đã tắm suối nước nóng trần trụi.
2009	hadaka	daily	裸	はだか	khỏa thân	子供が裸で走り回ってる。	Đứa trẻ đang chạy khắp nơi mà không mặc gì.
2010	hadaka	business	裸	はだか	khỏa thân	温泉施設では裸での入浴が基本です。	Tại các cơ sở suối nước nóng, tắm không mặc gì là quy tắc cơ bản.
2011	ganka	exam	眼科	がんか	khoa mắt	目が痛いので眼科に行った。	Vì đau mắt nên tôi đã đi khoa mắt.
2012	ganka	daily	眼科	がんか	khoa mắt	眼科、予約した?	Đặt hẹn khoa mắt chưa?
2013	ganka	business	眼科	がんか	khoa mắt	眼科検診の受診を推奨しております。	Chúng tôi khuyến khích đi khám khoa mắt.
2014	geka	exam	外科	げか	khoa ngoại	外科で手術を受けた。	Tôi đã phẫu thuật ở khoa ngoại.
2015	geka	daily	外科	げか	khoa ngoại	外科の先生、優しかったよ。	Bác sĩ khoa ngoại rất tốt bụng.
2016	geka	business	外科	げか	khoa ngoại	外科部門の体制を強化いたしました。	Chúng tôi đã tăng cường hệ thống của khoa ngoại.
2017	sanfujinka	exam	産婦人科	さんふじんか	khoa sản	産婦人科で診てもらった。	Tôi đã được khám ở khoa sản.
2018	sanfujinka	daily	産婦人科	さんふじんか	khoa sản	産婦人科、どこがいいか知ってる?	Cậu biết khoa sản nào tốt không?
2019	sanfujinka	business	産婦人科	さんふじんか	khoa sản	近隣の産婦人科と連携しております。	Chúng tôi hợp tác với khoa sản gần đó.
2020	shika	exam	歯科	しか	nha khoa	歯科で歯を治療した。	Tôi đã điều trị răng ở nha khoa.
2021	shika	daily	歯科	しか	nha khoa	歯科、久しぶりに行かなきゃ。	Lâu rồi phải đi nha khoa mới được.
2022	shika	business	歯科	しか	nha khoa	歯科検診の日程をご案内いたします。	Chúng tôi xin thông báo lịch khám nha khoa.
2023	jibika	exam	耳鼻科	じびか	tai mũi họng	耳鼻科で耳を診てもらった。	Tôi đã được khám tai ở khoa tai mũi họng.
2024	jibika	daily	耳鼻科	じびか	tai mũi họng	耳鼻科、混んでた?	Khoa tai mũi họng đông không?
2025	jibika	business	耳鼻科	じびか	tai mũi họng	花粉症の時期は耳鼻科の受診者が増えます。	Vào mùa dị ứng phấn hoa, số người khám khoa tai mũi họng sẽ tăng lên.
2026	shounika	exam	小児科	しょうにか	nhi khoa	子供を小児科に連れて行った。	Tôi đã đưa con đến khoa nhi.
2027	shounika	daily	小児科	しょうにか	nhi khoa	小児科、予約制なんだって。	Nghe nói khoa nhi phải đặt hẹn trước.
2028	shounika	business	小児科	しょうにか	nhi khoa	小児科医の増員を検討しております。	Chúng tôi đang xem xét tăng số lượng bác sĩ nhi khoa.
2029	seikeigeka	exam	整形外科	せいけいげか	khoa chấn thương chỉnh hình, ngoại chỉnh hình	整形外科でリハビリを受けている。	Tôi đang phục hồi chức năng ở khoa chỉnh hình.
2030	seikeigeka	daily	整形外科	せいけいげか	khoa chấn thương chỉnh hình, ngoại chỉnh hình	整形外科、紹介してもらえる?	Cậu giới thiệu giúp khoa chỉnh hình được không?
2031	seikeigeka	business	整形外科	せいけいげか	khoa chấn thương chỉnh hình, ngoại chỉnh hình	整形外科分野での症例数が増加しております。	Số ca bệnh trong lĩnh vực chỉnh hình đang tăng lên.
2032	naika	exam	内科	ないか	nội khoa	風邪で内科に行った。	Vì cảm cúm nên tôi đã đi khoa nội.
2033	naika	daily	内科	ないか	nội khoa	内科、混んでるかな。	Không biết khoa nội có đông không.
2034	naika	business	内科	ないか	nội khoa	内科的な検査を追加で実施いたします。	Chúng tôi sẽ thực hiện thêm kiểm tra nội khoa.
2035	hifuka	exam	皮膚科	ひふか	da liễu	肌荒れで皮膚科に行った。	Vì da bị nổi mẩn nên tôi đã đi khoa da liễu.
2036	hifuka	daily	皮膚科	ひふか	da liễu	皮膚科、いいところ知ってる?	Cậu biết khoa da liễu nào tốt không?
2037	hifuka	business	皮膚科	ひふか	da liễu	皮膚科専門医による診察を実施しております。	Chúng tôi thực hiện khám bệnh bởi bác sĩ chuyên khoa da liễu.
2038	hadashi	exam	裸足	はだし	chân đất	裸足で砂浜を歩いた。	Tôi đã đi chân đất trên bãi cát.
2039	hadashi	daily	裸足	はだし	chân đất	裸足で歩くの、気持ちいいね。	Đi chân đất dễ chịu thật nhỉ.
2040	hadashi	business	裸足	はだし	chân đất	施設内は裸足での利用を推奨しております。	Trong cơ sở này chúng tôi khuyến khích sử dụng chân đất.
2041	hara	exam	腹	はら	bụng	食べ過ぎて腹が痛い。	Ăn quá nhiều nên đau bụng.
2042	hara	daily	腹	はら	bụng	腹減ったな。	Đói bụng ghê.
2043	hara	business	腹	はら	bụng	腹を割って話し合いましょう。	Hãy nói chuyện thẳng thắn với nhau.
2044	hifu	exam	皮膚	ひふ	da	皮膚が乾燥している。	Da đang bị khô.
2045	hifu	daily	皮膚	ひふ	da	皮膚、赤くなってない?	Da không bị đỏ lên chứ?
2046	hifu	business	皮膚	ひふ	da	本製品は皮膚への刺激を抑えております。	Sản phẩm này giảm thiểu kích ứng lên da.
2047	fukusayou	exam	副作用	ふくさよう	tác dụng phụ	この薬には副作用がある。	Loại thuốc này có tác dụng phụ.
2048	fukusayou	daily	副作用	ふくさよう	tác dụng phụ	薬を飲んでから、副作用は出てない？	Sau khi uống thuốc, có bị tác dụng phụ gì không?
2049	fukusayou	business	副作用	ふくさよう	tác dụng phụ	副作用の報告があった場合は速やかに対応いたします。	Nếu có báo cáo về tác dụng phụ, chúng tôi sẽ xử lý ngay.
2050	heinetsu	exam	平熱	へいねつ	nhiệt độ bình thường	平熱は36度くらいだ。	Nhiệt độ bình thường của tôi khoảng 36 độ.
2051	heinetsu	daily	平熱	へいねつ	nhiệt độ bình thường	今日は平熱だから安心した。	Hôm nay nhiệt độ bình thường nên yên tâm rồi.
2052	heinetsu	business	平熱	へいねつ	nhiệt độ bình thường	検温の結果、平熱の範囲内でした。	Kết quả đo nhiệt độ nằm trong phạm vi bình thường.
2053	hone	exam	骨	ほね	xương	転んで骨を折った。	Tôi đã bị gãy xương do ngã.
2054	hone	daily	骨	ほね	xương	魚の骨、気をつけて。	Chú ý xương cá nhé.
2055	hone	business	骨	ほね	xương	レントゲンで骨の状態を確認いたしました。	Chúng tôi đã kiểm tra tình trạng xương bằng X-quang.
2056	mask	exam	マスク	マスク	khẩu trang	外に出る時はマスクをする。	Khi ra ngoài thì đeo khẩu trang.
2057	mask	daily	マスク	マスク	khẩu trang	マスク、持った?	Cầm khẩu trang chưa?
2058	mask	business	マスク	マスク	khẩu trang	感染対策としてマスク着用を推奨しております。	Chúng tôi khuyến khích đeo khẩu trang để phòng chống lây nhiễm.
2059	mushiba	exam	虫歯	むしば	sâu răng	虫歯になったので歯医者に行った。	Vì bị sâu răng nên tôi đã đi nha sĩ.
2060	mushiba	daily	虫歯	むしば	sâu răng	虫歯、痛くない?	Sâu răng không đau à?
2061	mushiba	business	虫歯	むしば	sâu răng	虫歯予防のためのキャンペーンを実施いたします。	Chúng tôi sẽ tổ chức chiến dịch phòng ngừa sâu răng.
2062	megusuri	exam	目薬	めぐすり	thuốc nhỏ mắt	目が疲れたので目薬をさした。	Vì mỏi mắt nên tôi đã nhỏ thuốc mắt.
2063	megusuri	daily	目薬	めぐすり	thuốc nhỏ mắt	目が乾いたから、目薬をさした。	Mắt bị khô nên tôi đã nhỏ thuốc nhỏ mắt.
2064	megusuri	business	目薬	めぐすり	thuốc nhỏ mắt	新しい目薬の販売を開始いたしました。	Chúng tôi đã bắt đầu bán thuốc nhỏ mắt mới.
2065	yakedo	exam	やけど	やけど	bỏng	熱いお湯でやけどをした。	Tôi bị bỏng vì nước nóng.
2066	yakedo	daily	やけど	やけど	bỏng	やけど、大丈夫?痛くない?	Vết bỏng ổn không? Có đau không?
2067	yakedo	business	やけど	やけど	bỏng	作業中のやけど防止のため手袋を支給しております。	Chúng tôi cấp găng tay để phòng ngừa bỏng trong lúc làm việc.
2068	yobou	exam	予防	よぼう	phòng ngừa	風邪の予防に手洗いをする。	Rửa tay để phòng ngừa cảm cúm.
2069	yobou	daily	予防	よぼう	phòng ngừa	予防のためマスクしてるよ。	Đeo khẩu trang để phòng ngừa đó.
2070	yobou	business	予防	よぼう	phòng ngừa	感染症予防対策を全社的に実施しております。	Chúng tôi thực hiện biện pháp phòng ngừa bệnh truyền nhiễm trên toàn công ty.
2071	rentgen	exam	レントゲン	レントゲン	chụp X-quang	病院でレントゲンを撮った。	Tôi đã chụp X-quang ở bệnh viện.
2072	rentgen	daily	レントゲン	レントゲン	chụp X-quang	レントゲン、痛くないよ。	Chụp X-quang không đau đâu.
2073	rentgen	business	レントゲン	レントゲン	chụp X-quang	レントゲン検査の結果、異常はありませんでした。	Kết quả chụp X-quang không có bất thường.
2074	mune	exam	胸	むね	ngực	走ったら胸が痛くなった。	Chạy xong thì ngực bị đau.
2075	mune	daily	胸	むね	ngực	胸、どきどきする。	Ngực đập thình thịch.
2076	mune	business	胸	むね	ngực	発表前は胸が高鳴りました。	Trước khi thuyết trình tim tôi đập rộn ràng.
2077	kuchibiru	exam	唇	くちびる	môi	冬になると唇が乾燥する。	Đến mùa đông thì môi bị khô.
2078	kuchibiru	daily	唇	くちびる	môi	唇、荒れてるね。	Môi cậu bị nứt nẻ rồi.
2079	kuchibiru	business	唇	くちびる	môi	保湿成分配合で唇の乾燥を防ぎます。	Với thành phần dưỡng ẩm, sản phẩm ngăn ngừa khô môi.
2080	shita	exam	舌	した	lưỡi	熱い食べ物で舌をやけどした。	Tôi bị bỏng lưỡi vì đồ ăn nóng.
2081	shita	daily	舌	した	lưỡi	舌、噛んじゃった。	Lỡ cắn phải lưỡi rồi.
2082	shita	business	舌	した	lưỡi	味覚は舌で感じ取ります。	Vị giác được cảm nhận bằng lưỡi.
2083	onaka	exam	お腹	おなか	bụng	お腹がすいた。	Tôi đói bụng.
2084	onaka	daily	お腹	おなか	bụng	お腹痛いの?大丈夫?	Đau bụng à? Ổn không?
2085	onaka	business	お腹	おなか	bụng	お腹が空いたので少し休憩しましょう。	Vì đói bụng nên chúng ta nghỉ một chút nhé.
2086	tsume	exam	爪	つめ	móng	爪を切った。	Tôi đã cắt móng tay.
2087	tsume	daily	爪	つめ	móng	爪、伸びたね。	Móng tay dài ra rồi nhỉ.
2088	tsume	business	爪	つめ	móng	衛生上、爪は短く保ってください。	Vì lý do vệ sinh, xin vui lòng giữ móng tay ngắn.
2089	shiri	exam	尻	しり	mông	長時間座っていたので尻が痛い。	Vì ngồi lâu nên mông bị đau.
2090	shiri	daily	尻	しり	mông	尻、痛くなってきた。	Mông bắt đầu đau rồi.
2091	shiri	business	尻	しり	mông	長時間のデスクワークで尻が痛くなることがあります。	Làm việc bàn giấy lâu đôi khi khiến mông bị đau.
2092	kata_b16	exam	肩	かた	vai	肩が凝っている。	Vai tôi bị mỏi.
2093	kata_b16	daily	肩	かた	vai	肩、揉んであげようか。	Để tớ bóp vai cho nhé.
2094	kata_b16	business	肩	かた	vai	デスクワークで肩こりを訴える社員が多いです。	Có nhiều nhân viên than phiền về mỏi vai do làm việc bàn giấy.
2095	koshi	exam	腰	こし	eo	重い荷物を持って腰を痛めた。	Tôi bị đau lưng vì mang đồ nặng.
2096	koshi	daily	腰	こし	eo	腰が痛くて、今日は長く座っていられない。	Lưng dưới bị đau nên hôm nay mình không thể ngồi lâu được.
2097	koshi	business	腰	こし	eo	腰への負担を軽減する椅子を導入いたしました。	Chúng tôi đã trang bị ghế giúp giảm gánh nặng cho lưng.
2098	hai	exam	肺	はい	phổi	肺の検査を受けた。	Tôi đã đi kiểm tra phổi.
2099	hai	daily	肺	はい	phổi	検査で肺に異常はないと言われた。	Khi kiểm tra, tôi được nói là phổi không có gì bất thường.
2100	hai	business	肺	はい	phổi	肺機能検査を年に一度実施しております。	Chúng tôi thực hiện kiểm tra chức năng phổi mỗi năm một lần.
2101	i	exam	胃	い	dạ dày	胃が痛くて病院に行った。	Vì đau dạ dày nên tôi đã đi bệnh viện.
2102	i	daily	胃	い	dạ dày	胃、調子悪いんだよね。	Dạ dày tớ không ổn lắm.
2103	i	business	胃	い	dạ dày	胃の検査は空腹時に実施いたします。	Kiểm tra dạ dày sẽ được thực hiện lúc đói.
2104	shinzou	exam	心臓	しんぞう	tim	心臓がドキドキしている。	Tim tôi đang đập thình thịch.
2105	shinzou	daily	心臓	しんぞう	tim	心臓、悪いって聞いたけど大丈夫?	Nghe nói tim cậu không tốt, ổn chứ?
2106	shinzou	business	心臓	しんぞう	tim	心臓病予防のための健康講座を開催いたします。	Chúng tôi sẽ tổ chức buổi giảng về sức khỏe để phòng ngừa bệnh tim.
2107	aite	exam	相手	あいて	đối phương	試合の相手はとても強かった。	Đối thủ trận đấu rất mạnh.
2108	aite	daily	相手	あいて	đối phương	相手、誰なの?	Đối phương là ai vậy?
2109	aite	business	相手	あいて	đối phương	交渉相手との信頼関係を大切にしております。	Chúng tôi coi trọng mối quan hệ tin cậy với đối tác đàm phán.
2110	ishi	exam	医師	いし	bác sĩ	彼女は医師として働いている。	Cô ấy làm việc với vai trò bác sĩ.
2111	ishi	daily	医師	いし	bác sĩ	医師に相談した方がいいよ。	Nên hỏi ý kiến bác sĩ đấy.
2112	ishi	business	医師	いし	bác sĩ	専門医師による診断を実施しております。	Chúng tôi thực hiện chẩn đoán bởi bác sĩ chuyên khoa.
2113	iin2	exam	委員	いいん	ủy viên	彼はクラスの委員に選ばれた。	Anh ấy được chọn làm ủy viên lớp.
2114	iin2	daily	委員	いいん	ủy viên	委員、誰がやるの?	Ai làm ủy viên vậy?
2115	iin2	business	委員	いいん	ủy viên	選考委員による審査を実施いたします。	Chúng tôi sẽ thực hiện đánh giá bởi hội đồng ủy viên tuyển chọn.
2116	ou	exam	王	おう	vua	昔、この国には王がいた。	Ngày xưa, nước này từng có vua.
2117	ou	daily	王	おう	vua	王のような生活だね。	Cuộc sống như vua vậy nhỉ.
2118	ou	business	王	おう	vua	チェスでは王を守ることが重要です。	Trong cờ vua, việc bảo vệ vua rất quan trọng.
2119	ousama	exam	王様	おうさま	nhà vua	王様は国を治めていた。	Nhà vua đã cai trị đất nước.
2120	ousama	daily	王様	おうさま	nhà vua	まるで王様みたいな扱いだね。	Được đối xử như nhà vua ấy nhỉ.
2121	ousama	business	王様	おうさま	nhà vua	このホテルは王様気分を味わえます。	Khách sạn này mang lại cảm giác như được làm vua.
2122	ojisan	exam	おじさん	おじさん	chú, bác	隣のおじさんに挨拶した。	Tôi đã chào chú hàng xóm.
2123	ojisan	daily	おじさん	おじさん	chú, bác	あのおじさん、優しいよね。	Chú kia hiền thật nhỉ.
2124	ojisan	business	おじさん	おじさん	chú, bác	近所のおじさんによく野菜をもらいます。	Tôi thường được chú hàng xóm cho rau.
2125	ojousan	exam	お嬢さん	おじょうさん	cô gái, tiểu thư	隣のお嬢さんは大学生だ。	Cô con gái nhà hàng xóm là sinh viên đại học.
2126	ojousan	daily	お嬢さん	おじょうさん	cô gái, tiểu thư	あのお嬢さん、可愛いね。	Cô bé kia dễ thương nhỉ.
2127	ojousan	business	お嬢さん	おじょうさん	cô gái, tiểu thư	社長のお嬢さんが来社されました。	Con gái của giám đốc đã đến công ty.
2128	obasan	exam	おばさん	おばさん	cô, bác (gái)	近所のおばさんに野菜をもらった。	Tôi đã nhận rau từ cô hàng xóm.
2129	obasan	daily	おばさん	おばさん	cô, bác (gái)	あのおばさん、いつも元気だね。	Cô kia lúc nào cũng khỏe mạnh nhỉ.
2130	obasan	business	おばさん	おばさん	cô, bác (gái)	取引先のおばさんによく声をかけられます。	Tôi thường được người phụ nữ lớn tuổi bên đối tác bắt chuyện.
2131	oyako	exam	親子	おやこ	cha mẹ và con	公園で親子が遊んでいる。	Cha mẹ và con đang chơi ở công viên.
2132	oyako	daily	親子	おやこ	cha mẹ và con	あの親子、仲良さそうだね。	Cha mẹ con nhà kia có vẻ hòa thuận nhỉ.
2133	oyako	business	親子	おやこ	cha mẹ và con	親子向けのイベントを企画しております。	Chúng tôi đang lên kế hoạch tổ chức sự kiện dành cho gia đình.
2134	kaiin	exam	会員	かいいん	hội viên	このジムの会員になった。	Tôi đã trở thành hội viên phòng gym này.
2135	kaiin	daily	会員	かいいん	hội viên	会員になると割引あるよ。	Làm hội viên sẽ được giảm giá đó.
2136	kaiin	business	会員	かいいん	hội viên	会員登録をお願いいたします。	Xin vui lòng đăng ký hội viên.
2137	guide	exam	ガイド	ガイド	hướng dẫn viên	ガイドが観光地を案内してくれた。	Hướng dẫn viên đã dẫn tôi tham quan điểm du lịch.
2138	guide	daily	ガイド	ガイド	hướng dẫn viên	ガイドさん、面白い人だったね。	Anh hướng dẫn viên vui tính thật nhỉ.
2139	guide	business	ガイド	ガイド	hướng dẫn viên	現地ガイドを手配いたしました。	Chúng tôi đã sắp xếp hướng dẫn viên địa phương.
2140	kakari	exam	係り	かかり	người phụ trách	受付の係りに聞いてみた。	Tôi đã hỏi người phụ trách lễ tân.
2141	kakari	daily	係り	かかり	người phụ trách	係りの人、優しかったよ。	Người phụ trách rất tốt bụng.
2142	kakari	business	係り	かかり	người phụ trách	本件の係りは田中でございます。	Người phụ trách việc này là Tanaka.
2143	gakureki	exam	学歴	がくれき	học vấn	履歴書に学歴を書いた。	Tôi đã viết học vấn vào sơ yếu lý lịch.
2144	gakureki	daily	学歴	がくれき	học vấn	学歴、そんなに気にしなくていいよ。	Không cần quá quan tâm đến học vấn đâu.
2145	gakureki	business	学歴	がくれき	học vấn	本選考では学歴を重視しておりません。	Vòng tuyển chọn này không coi trọng học vấn.
2146	kata2	exam	方	かた	người (kính ngữ)	あの方はどなたですか。	Vị đó là ai vậy ạ?
2147	kata2	daily	方	かた	người (kính ngữ)	この方、誰だっけ?	Người này là ai nhỉ?
2148	kata2	business	方	かた	người (kính ngữ)	ご担当の方にお繋ぎいたします。	Tôi sẽ chuyển máy đến người phụ trách.
2149	kankyaku	exam	観客	かんきゃく	khán giả	会場には多くの観客が集まった。	Rất nhiều khán giả đã tụ tập tại hội trường.
2150	kankyaku	daily	観客	かんきゃく	khán giả	観客、すごく盛り上がってたね。	Khán giả sôi động ghê nhỉ.
2151	kankyaku	business	観客	かんきゃく	khán giả	観客の安全確保を最優先といたします。	Chúng tôi đặt việc đảm bảo an toàn cho khán giả lên hàng đầu.
2152	kyouju	exam	教授	きょうじゅ	giáo sư	大学で教授の講義を受けた。	Tôi đã nghe bài giảng của giáo sư ở trường đại học.
2153	kyouju	daily	教授	きょうじゅ	giáo sư	あの教授、厳しいらしいよ。	Nghe nói giáo sư đó nghiêm khắc lắm.
2154	kyouju	business	教授	きょうじゅ	giáo sư	本研究は大学教授の監修のもと実施いたしました。	Nghiên cứu này được thực hiện dưới sự giám sát của giáo sư đại học.
2155	classmate	exam	クラスメート	クラスメート	bạn cùng lớp	クラスメートと一緒に勉強した。	Tôi đã học cùng bạn cùng lớp.
2156	classmate	daily	クラスメート	クラスメート	bạn cùng lớp	昔のクラスメートに会ったよ。	Tớ đã gặp bạn cùng lớp cũ đấy.
2157	classmate	business	クラスメート	クラスメート	bạn cùng lớp	大学のクラスメートと今も交流があります。	Tôi vẫn còn giao lưu với bạn cùng lớp đại học cho đến bây giờ.
2158	group	exam	グループ	グループ	nhóm	3人でグループを作った。	Ba người đã lập thành một nhóm.
2159	group	daily	グループ	グループ	nhóm	どのグループに入るの?	Cậu sẽ vào nhóm nào?
2160	group	business	グループ	グループ	nhóm	プロジェクトごとにグループを編成いたします。	Chúng tôi sẽ thành lập nhóm theo từng dự án.
