row	vocabId	type	word	reading	meaningVi	exampleJp	exampleVi
4578	hikidasu	business	引き出す	ひきだす	rút ra (tiền), khơi gợi	社員の潜在能力を引き出す研修だ。	Đây là khóa đào tạo nhằm khơi dậy tiềm năng của nhân viên.
4579	hiku2	exam	引く	ひく	kéo, kẻ, bị (cảm)	ロープを引いて動かした。	Kéo dây thừng để di chuyển.
4580	hiku2	daily	引く	ひく	kéo, kẻ, bị (cảm)	風邪を引いてしまった。	Đã bị cảm mất rồi.
4581	hiku2	business	引く	ひく	kéo, kẻ, bị (cảm)	定規で線を引く作業をした。	Đã làm công việc kẻ đường thẳng bằng thước.
4582	hikkurikaesu	exam	引っ繰り返す	ひっくりかえす	lật ngược, đảo lộn	テーブルの上のコップを引っ繰り返してしまった。	Đã làm lật đổ cốc trên bàn mất rồi.
4583	hikkurikaesu	daily	引っ繰り返す	ひっくりかえす	lật ngược, đảo lộn	箱を引っ繰り返して中身を出した。	Lật ngược cái hộp để lấy đồ bên trong ra.
4584	hikkurikaesu	business	引っ繰り返す	ひっくりかえす	lật ngược, đảo lộn	前回の決定を引っ繰り返す提案がなされた。	Đã có đề xuất lật ngược quyết định lần trước.
4585	hipparu	exam	引っ張る	ひっぱる	kéo, lôi, dẫn dắt	綱を強く引っ張った。	Đã kéo mạnh sợi dây thừng.
4586	hipparu	daily	引っ張る	ひっぱる	kéo, lôi, dẫn dắt	犬がリードを引っ張っている。	Con chó đang kéo dây dắt.
4587	hipparu	business	引っ張る	ひっぱる	kéo, lôi, dẫn dắt	チームを引っ張るリーダーが必要だ。	Cần có người lãnh đạo dẫn dắt cả đội.
4588	hiyasu	exam	冷やす	ひやす	làm lạnh, làm mát	飲み物を冷蔵庫で冷やした。	Đã làm lạnh đồ uống trong tủ lạnh.
4589	hiyasu	daily	冷やす	ひやす	làm lạnh, làm mát	頭を冷やして考えよう。	Hãy bình tĩnh lại rồi suy nghĩ.
4590	hiyasu	business	冷やす	ひやす	làm lạnh, làm mát	製品を十分に冷やす工程が必要だ。	Cần có công đoạn làm lạnh sản phẩm đầy đủ.
4591	hirogeru	exam	広げる	ひろげる	mở rộng, trải ra	地図を机に広げた。	Đã trải bản đồ ra bàn.
4592	hirogeru	daily	広げる	ひろげる	mở rộng, trải ra	新聞を広げて読んだ。	Trải báo ra đọc.
4593	hirogeru	business	広げる	ひろげる	mở rộng, trải ra	事業を海外に広げる計画だ。	Đây là kế hoạch mở rộng kinh doanh ra nước ngoài.
4594	hiromeru	exam	広める	ひろめる	phổ biến, quảng bá	彼はその技術を広めた。	Anh ấy đã phổ biến kỹ thuật đó.
4595	hiromeru	daily	広める	ひろめる	phổ biến, quảng bá	良い習慣を広めていきたい。	Tôi muốn tiếp tục lan tỏa thói quen tốt.
4596	hiromeru	business	広める	ひろめる	phổ biến, quảng bá	新製品の認知度を広める活動を行う。	Tiến hành hoạt động quảng bá độ nhận diện sản phẩm mới.
4597	fuku2	exam	拭く	ふく	lau, chùi	テーブルを拭いてきれいにした。	Lau bàn cho sạch sẽ.
4598	fuku2	daily	拭く	ふく	lau, chùi	汗を拭いた。	Đã lau mồ hôi.
4599	fuku2	business	拭く	ふく	lau, chùi	窓を毎日拭く担当だ。	Là người phụ trách lau cửa sổ hàng ngày.
4600	fukuramu	exam	膨らむ	ふくらむ	phồng lên, nở ra	風船が膨らんだ。	Quả bóng bay đã phồng lên.
4601	fukuramu	daily	膨らむ	ふくらむ	phồng lên, nở ra	パンの生地が膨らんできた。	Bột bánh mì đã nở ra.
4602	fukuramu	business	膨らむ	ふくらむ	phồng lên, nở ra	期待が膨らむ一方だ。	Kỳ vọng chỉ có tăng thêm.
4603	fusegu	exam	防ぐ	ふせぐ	ngăn chặn, phòng tránh	事故を防いだ。	Đã ngăn chặn được tai nạn.
4604	fusegu	daily	防ぐ	ふせぐ	ngăn chặn, phòng tránh	風邪を防ぐためマスクをする。	Đeo khẩu trang để phòng cảm cúm.
4605	fusegu	business	防ぐ	ふせぐ	ngăn chặn, phòng tránh	リスクを未然に防ぐ対策を講じる。	Thực hiện biện pháp phòng ngừa rủi ro từ trước.
4606	butsukaru	exam	ぶつかる	ぶつかる	va vào, va chạm	車と車がぶつかった。	Hai xe ô tô đã va vào nhau.
4607	butsukaru	daily	ぶつかる	ぶつかる	va vào, va chạm	自転車にぶつかってしまった。	Đã va phải xe đạp mất rồi.
4608	butsukaru	business	ぶつかる	ぶつかる	va vào, va chạm	意見がぶつかることもある。	Cũng có lúc ý kiến xung đột nhau.
4609	fuyasu	exam	増やす	ふやす	làm tăng	貯金を増やした。	Đã tăng tiền tiết kiệm.
4610	fuyasu	daily	増やす	ふやす	làm tăng	運動の時間を増やしている。	Đang tăng thời gian tập thể dục.
4611	fuyasu	business	増やす	ふやす	làm tăng	売上を増やす戦略を検討する。	Xem xét chiến lược tăng doanh số.
4612	furimuku	exam	振り向く	ふりむく	ngoảnh lại, quay lại	名前を呼ばれて振り向いた。	Được gọi tên nên đã quay lại.
4613	furimuku	daily	振り向く	ふりむく	ngoảnh lại, quay lại	彼女は振り向いて笑った。	Cô ấy quay lại và cười.
4614	furimuku	business	振り向く	ふりむく	ngoảnh lại, quay lại	誰も振り向くことなく通り過ぎた。	Không ai quay lại nhìn mà đi qua.
4615	furu_wave	exam	振る	ふる	vẫy, lắc, rắc	手を振って別れた。	Vẫy tay chào tạm biệt.
4616	furu_wave	daily	振る	ふる	vẫy, lắc, rắc	犬がしっぽを振った。	Con chó đã vẫy đuôi.
4617	furu_wave	business	振る	ふる	vẫy, lắc, rắc	塩を少し振る。	Rắc một ít muối.
4618	furueru	exam	震える	ふるえる	run, run rẩy	寒さで体が震えた。	Cơ thể run lên vì lạnh.
4619	furueru	daily	震える	ふるえる	run, run rẩy	怖くて声が震えている。	Sợ đến mức giọng nói đang run.
4620	furueru	business	震える	ふるえる	run, run rẩy	緊張で手が震える。	Tay run vì căng thẳng.
4621	heru_decrease	exam	減る	へる	giảm	体重が減った。	Cân nặng đã giảm.
4622	heru_decrease	daily	減る	へる	giảm	お客さんが減ってきた。	Khách hàng đã giảm dần.
4623	heru_decrease	business	減る	へる	giảm	今後、需要が減ると予測される。	Dự đoán nhu cầu sẽ giảm trong tương lai.
4624	hoeru	exam	ほえる	ほえる	sủa (chó)	犬が大きくほえた。	Con chó sủa to.
4625	hoeru	daily	ほえる	ほえる	sủa (chó)	隣の犬がいつもほえている。	Con chó nhà bên lúc nào cũng sủa.
4626	hoeru	business	ほえる	ほえる	sủa (chó)	警備犬が知らない人にほえることがあります。	Chó bảo vệ đôi khi sủa người lạ.
4627	hosu	exam	干す	ほす	phơi	洗濯物を庭に干した。	Đã phơi đồ giặt ở sân.
4628	hosu	daily	干す	ほす	phơi	布団を干しておいた。	Đã phơi chăn sẵn rồi.
4629	hosu	business	干す	ほす	phơi	天日で魚を干す。	Phơi cá dưới ánh nắng mặt trời.
4630	horu	exam	掘る	ほる	đào	庭に穴を掘った。	Đã đào một cái hố trong sân.
4631	horu	daily	掘る	ほる	đào	芋を掘って収穫した。	Đào khoai lên thu hoạch.
4632	horu	business	掘る	ほる	đào	井戸を掘る工事が始まった。	Công trình đào giếng đã bắt đầu.
4633	mageru	exam	曲げる	まげる	bẻ, uốn cong, bóp méo	針金を曲げた。	Đã bẻ cong sợi dây thép.
4634	mageru	daily	曲げる	まげる	bẻ, uốn cong, bóp méo	膝を曲げて座った。	Gập đầu gối rồi ngồi xuống.
4635	mageru	business	曲げる	まげる	bẻ, uốn cong, bóp méo	事実を曲げて伝えるべきではない。	Không nên bóp méo sự thật khi truyền đạt.
4636	mazeru	exam	混ぜる	まぜる	trộn	卵と砂糖を混ぜた。	Đã trộn trứng với đường.
4637	mazeru	daily	混ぜる	まぜる	trộn	よくかき混ぜてから飲む。	Khuấy đều rồi mới uống.
4638	mazeru	business	混ぜる	まぜる	trộn	二つの材料を均等に混ぜる。	Trộn đều hai nguyên liệu.
4639	machiawaseru	exam	待ち合わせる	まちあわせる	hẹn gặp	駅で待ち合わせた。	Đã hẹn gặp ở nhà ga.
4640	machiawaseru	daily	待ち合わせる	まちあわせる	hẹn gặp	友達とカフェで待ち合わせている。	Đang hẹn gặp bạn ở quán cà phê.
4641	machiawaseru	business	待ち合わせる	まちあわせる	hẹn gặp	十時にロビーで待ち合わせる予定です。	Dự định hẹn gặp ở sảnh lúc 10 giờ.
4642	machigau	exam	間違う	まちがう	nhầm, sai	答えを間違ってしまった。	Đã trả lời sai mất rồi.
4643	machigau	daily	間違う	まちがう	nhầm, sai	道を間違った。	Đã đi nhầm đường.
4644	machigau	business	間違う	まちがう	nhầm, sai	判断を間違うと大きな損失になる。	Nếu phán đoán sai sẽ dẫn đến tổn thất lớn.
4645	matomeru	exam	まとめる	まとめる	tóm tắt, tổng hợp, gom lại	レポートをまとめた。	Đã tổng hợp báo cáo.
4646	matomeru	daily	まとめる	まとめる	tóm tắt, tổng hợp, gom lại	意見をまとめてから発表する。	Tổng hợp ý kiến rồi mới trình bày.
4647	matomeru	business	まとめる	まとめる	tóm tắt, tổng hợp, gom lại	会議の内容をまとめる係だ。	Là người phụ trách tổng hợp nội dung cuộc họp.
4648	manabu	exam	学ぶ	まなぶ	học, học hỏi	大学で経済学を学んだ。	Đã học kinh tế học ở đại học.
4649	manabu	daily	学ぶ	まなぶ	học, học hỏi	毎日新しいことを学んでいる。	Mỗi ngày đang học điều mới.
4650	manabu	business	学ぶ	まなぶ	học, học hỏi	失敗から学ぶ姿勢が大切だ。	Thái độ học hỏi từ thất bại rất quan trọng.
4651	mamoru	exam	守る	まもる	bảo vệ, giữ (lời hứa)	約束を守った。	Đã giữ lời hứa.
4652	mamoru	daily	守る	まもる	bảo vệ, giữ (lời hứa)	家族を守っていきたい。	Tôi muốn tiếp tục bảo vệ gia đình.
4653	mamoru	business	守る	まもる	bảo vệ, giữ (lời hứa)	規則を守る義務がある。	Có nghĩa vụ tuân thủ quy tắc.
4654	mawasu	exam	回す	まわす	xoay, quay, chuyền, xoay vòng	ハンドルを右に回した。	Đã xoay vô lăng sang phải.
4655	mawasu	daily	回す	まわす	xoay, quay, chuyền, xoay vòng	資料を皆に回している。	Đang chuyền tài liệu cho mọi người.
4656	mawasu	business	回す	まわす	xoay, quay, chuyền, xoay vòng	資金をうまく回す必要がある。	Cần phải xoay vòng vốn một cách hợp lý.
4657	miokuru	exam	見送る	みおくる	tiễn, hoãn lại (kế hoạch)	空港で友人を見送った。	Đã tiễn bạn ở sân bay.
4658	miokuru	daily	見送る	みおくる	tiễn, hoãn lại (kế hoạch)	涙を流しながら見送ってくれた。	Đã tiễn tôi trong nước mắt.
4659	miokuru	business	見送る	みおくる	tiễn, hoãn lại (kế hoạch)	今回の案件は見送ることにした。	Đã quyết định gác lại dự án lần này.
4660	minaosu	exam	見直す	みなおす	xem lại, xem xét lại	予算を見直した。	Đã xem xét lại ngân sách.
4661	minaosu	daily	見直す	みなおす	xem lại, xem xét lại	計画をもう一度見直している。	Đang xem lại kế hoạch một lần nữa.
4662	minaosu	business	見直す	みなおす	xem lại, xem xét lại	業務フローを見直す必要がある。	Cần xem xét lại quy trình công việc.
4663	miru_exam	exam	診る	みる	khám (bệnh)	医者が患者を診た。	Bác sĩ đã khám cho bệnh nhân.
4664	miru_exam	daily	診る	みる	khám (bệnh)	先生に診てもらった。	Đã được bác sĩ khám cho.
4665	miru_exam	business	診る	みる	khám (bệnh)	この症状は専門医が診るべきだ。	Triệu chứng này nên được bác sĩ chuyên khoa khám.
4666	mukau	exam	向かう	むかう	hướng đến, đi về phía	駅に向かった。	Đã hướng về phía ga.
4667	mukau	daily	向かう	むかう	hướng đến, đi về phía	目的地に向かっている。	Đang hướng đến điểm đến.
4668	mukau	business	向かう	むかう	hướng đến, đi về phía	担当者は今、取引先へ向かっております。	Người phụ trách hiện đang trên đường đến chỗ đối tác.
4669	muku_face	exam	向く	むく	hướng về, quay về, hợp với	彼はこちらを向いた。	Anh ấy đã quay mặt về phía này.
4670	muku_face	daily	向く	むく	hướng về, quay về, hợp với	花が太陽の方を向いている。	Bông hoa đang hướng về phía mặt trời.
4671	muku_face	business	向く	むく	hướng về, quay về, hợp với	この仕事は几帳面な人に向く。	Công việc này hợp với người tỉ mỉ.
4672	muku_peel	exam	むく	むく	gọt, bóc (vỏ)	母はじゃがいもの皮をむいている。	Mẹ đang gọt vỏ khoai tây.
4673	muku_peel	daily	むく	むく	gọt, bóc (vỏ)	みかんをむいて食べた。	Bóc vỏ quýt rồi ăn.
4674	muku_peel	business	むく	むく	gọt, bóc (vỏ)	野菜の皮をむく作業を手伝う。	Giúp đỡ công việc gọt vỏ rau củ.
4675	musu	exam	蒸す	むす	hấp	野菜を蒸した。	Đã hấp rau.
4676	musu	daily	蒸す	むす	hấp	肉まんを蒸して食べる。	Hấp bánh bao nhân thịt rồi ăn.
4677	musu	business	蒸す	むす	hấp	このレシピでは十分蒸す必要がある。	Với công thức này cần hấp đủ thời gian.
4678	musubu	exam	結ぶ	むすぶ	buộc, kết (hợp đồng)	靴ひもを結んだ。	Đã buộc dây giày.
4679	musubu	daily	結ぶ	むすぶ	buộc, kết (hợp đồng)	リボンを結んでプレゼントにした。	Buộc nơ rồi làm quà tặng.
4680	musubu	business	結ぶ	むすぶ	buộc, kết (hợp đồng)	両社は業務提携を結ぶことで合意した。	Hai công ty đã đồng ý ký kết hợp tác kinh doanh.
