row	vocabId	type	word	reading	meaningVi	exampleJp	exampleVi
0278	kyuuyou	daily	急用	きゅうよう	việc gấp	ごめん、急用が入っちゃって。	Xin lỗi, có việc gấp phát sinh.
0279	kyuuyou	business	急用	きゅうよう	việc gấp	急用のため、本日は早退させていただきます。	Vì có việc gấp nên hôm nay tôi xin phép về sớm.
0280	gyouji	exam	行事	ぎょうじ	sự kiện	来月、学校の行事があります。	Tháng sau có sự kiện của trường.
0281	gyouji	daily	行事	ぎょうじ	sự kiện	今度の行事、参加する?	Sự kiện lần này, bạn tham gia không?
0282	gyouji	business	行事	ぎょうじ	sự kiện	年間行事のスケジュールを社内に共有しました。	Chúng tôi đã chia sẻ lịch các sự kiện trong năm cho nội bộ công ty.
0283	kyousou	exam	競争	きょうそう	cạnh tranh	この業界は競争が激しい。	Ngành này cạnh tranh gay gắt.
0284	kyousou	daily	競争	きょうそう	cạnh tranh	そんなに競争しなくてもいいのに。	Không cần phải cạnh tranh dữ vậy đâu.
0285	kyousou	business	競争	きょうそう	cạnh tranh	価格競争が激化し、利益率が下がっています。	Cạnh tranh giá cả ngày càng gay gắt, tỷ suất lợi nhuận đang giảm.
0286	kyoutsuu	exam	共通	きょうつう	chung	二人には共通の趣味がある。	Hai người có sở thích chung.
0287	kyoutsuu	daily	共通	きょうつう	chung	それ、みんなの共通の悩みだよね。	Đó là nỗi lo chung của mọi người mà.
0288	kyoutsuu	business	共通	きょうつう	chung	両社の共通目標を明確にしましょう。	Hãy làm rõ mục tiêu chung của hai công ty.
0289	kyouryoku	exam	協力	きょうりょく	hợp tác	みんなで協力しましょう。	Hãy cùng nhau hợp tác nào.
0290	kyouryoku	daily	協力	きょうりょく	hợp tác	協力してくれてありがとう。本当に助かったよ。	Cảm ơn cậu đã hợp tác nhé. Thật sự giúp mình rất nhiều.
0291	kyouryoku	business	協力	きょうりょく	hợp tác	関係部署のご協力をお願いいたします。	Kính mong sự hợp tác của các bộ phận liên quan.
0292	gyouretsu	exam	行列	ぎょうれつ	hàng người	あの店の前に行列ができている。	Trước cửa hàng đó đang có một hàng dài người xếp hàng.
0293	gyouretsu	daily	行列	ぎょうれつ	hàng người	すごい行列だね、並ぶ?	Xếp hàng dài dữ ghê, có xếp không?
0294	gyouretsu	business	行列	ぎょうれつ	hàng người	開店前から長い行列ができていました。	Trước khi mở cửa đã có hàng dài người xếp hàng.
0295	kyoka	exam	許可	きょか	cho phép	撮影には許可が必要です。	Cần có sự cho phép để quay phim/chụp ảnh.
0296	kyoka	daily	許可	きょか	cho phép	先生に許可もらった?	Đã xin phép thầy chưa?
0297	kyoka	business	許可	きょか	cho phép	上長の許可を得てから提出してください。	Vui lòng nộp sau khi đã được cấp trên cho phép.
0298	gyogyou	exam	漁業	ぎょぎょう	ngư nghiệp	この町は漁業が盛んです。	Thị trấn này ngư nghiệp rất phát triển.
0299	gyogyou	daily	漁業	ぎょぎょう	ngư nghiệp	おじいちゃん、昔漁業やってたんだって。	Nghe nói ông ngày xưa làm nghề đánh cá đó.
0300	gyogyou	business	漁業	ぎょぎょう	ngư nghiệp	漁業関連企業への投資を検討しています。	Chúng tôi đang xem xét đầu tư vào các doanh nghiệp liên quan đến ngư nghiệp.
0301	kyori	exam	距離	きょり	khoảng cách	駅までの距離はどのくらいですか。	Khoảng cách đến ga là bao xa?
0302	kyori	daily	距離	きょり	khoảng cách	ちょっと距離置きたい気分。	Cảm thấy muốn giữ khoảng cách một chút.
0303	kyori	business	距離	きょり	khoảng cách	取引先との適切な距離感を保つよう心がけています。	Chúng tôi luôn chú ý giữ khoảng cách phù hợp với đối tác.
0304	kiroku	exam	記録	きろく	ghi chép	大会新記録が出ました。	Đã có kỷ lục mới của giải đấu.
0305	kiroku	daily	記録	きろく	ghi chép	この体重、記録しとかなきゃ。	Cân nặng này phải ghi lại mới được.
0306	kiroku	business	記録	きろく	ghi chép	会議の内容は議事録として記録してください。	Vui lòng ghi lại nội dung cuộc họp dưới dạng biên bản.
0307	kin	exam	金	きん	vàng	この指輪は金でできている。	Chiếc nhẫn này được làm bằng vàng.
0308	kin	daily	金	きん	vàng	金の値段、上がってるらしいよ。	Nghe nói giá vàng đang tăng đó.
0309	kin	business	金	きん	vàng	金の含有量を証明書に明記しています。	Hàm lượng vàng được ghi rõ trong giấy chứng nhận.
0310	gin	exam	銀	ぎん	bạc	このネックレスは銀でできています。	Chiếc vòng cổ này được làm bằng bạc.
0311	gin	daily	銀	ぎん	bạc	銀のアクセサリー、シンプルでいいね。	Trang sức bạc, đơn giản mà đẹp nhỉ.
0312	gin	business	銀	ぎん	bạc	銀メダルを獲得した選手にインタビューしました。	Chúng tôi đã phỏng vấn vận động viên giành huy chương bạc.
0313	kinko	exam	金庫	きんこ	két sắt	貴重品は金庫に入れてください。	Vui lòng cất đồ quý giá vào két sắt.
0314	kinko	daily	金庫	きんこ	két sắt	この金庫、開け方分かる?	Cái két sắt này bạn biết cách mở không?
0315	kinko	business	金庫	きんこ	két sắt	現金は必ず金庫で保管してください。	Tiền mặt phải luôn được bảo quản trong két sắt.
0316	kinshi	exam	近視	きんし	cận thị	私は近視なので、眼鏡が必要です。	Tôi bị cận thị nên cần đeo kính.
0317	kinshi	daily	近視	きんし	cận thị	最近、近視が進んだ気がする。	Dạo này cảm thấy cận thị nặng hơn.
0318	kinshi	business	近視	きんし	cận thị	健康診断で近視の進行が確認されました。	Qua khám sức khỏe đã xác nhận tình trạng cận thị tiến triển.
0319	kinzoku	exam	金属	きんぞく	kim loại	これは金属でできている。	Cái này được làm bằng kim loại.
0320	kinzoku	daily	金属	きんぞく	kim loại	このお皿、金属っぽい音がするね。	Cái đĩa này phát ra âm thanh giống kim loại nhỉ.
0321	kinzoku	business	金属	きんぞく	kim loại	金属部品の品質検査を強化しています。	Chúng tôi đang tăng cường kiểm tra chất lượng linh kiện kim loại.
0322	kinchou	exam	緊張	きんちょう	căng thẳng	面接前はいつも緊張します。	Trước khi phỏng vấn tôi luôn căng thẳng.
0323	kinchou	daily	緊張	きんちょう	căng thẳng	そんなに緊張しないで、大丈夫だよ。	Đừng căng thẳng vậy, ổn mà.
0324	kinchou	business	緊張	きんちょう	căng thẳng	プレゼン前は誰でも緊張するものです。	Trước khi thuyết trình, ai cũng sẽ căng thẳng thôi.
0325	guai	exam	具合	ぐあい	tình trạng	具合が悪いので早退します。	Vì không khỏe nên tôi xin về sớm.
0326	guai	daily	具合	ぐあい	tình trạng	具合どう?大丈夫?	Tình trạng sao rồi? Ổn không?
0327	guai	business	具合	ぐあい	tình trạng	機械の具合が悪いので点検を依頼しました。	Vì máy móc gặp trục trặc nên chúng tôi đã yêu cầu kiểm tra.
0328	kufuu	exam	工夫	くふう	sáng tạo	もう少し工夫が必要ですね。	Cần thêm chút sáng tạo nữa nhỉ.
0329	kufuu	daily	工夫	くふう	sáng tạo	この収納、工夫してるね!	Cách sắp xếp đồ này sáng tạo ghê!
0330	kufuu	business	工夫	くふう	sáng tạo	コスト削減のため、様々な工夫を重ねています。	Chúng tôi đang liên tục tìm nhiều cách cải tiến để cắt giảm chi phí.
0331	kubetsu	exam	区別	くべつ	phân biệt	この二つは区別がつきにくい。	Hai cái này khó phân biệt.
0332	kubetsu	daily	区別	くべつ	phân biệt	双子だから区別つかないよね。	Vì là sinh đôi nên không phân biệt được nhỉ.
0333	kubetsu	business	区別	くべつ	phân biệt	公私の区別をしっかりつけましょう。	Hãy phân biệt rõ ràng chuyện công việc và cá nhân.
0334	cleaning	exam	クリーニング	クリーニング	giặt là	このスーツ、クリーニングに出さないと。	Bộ vest này phải đem đi giặt là mới được.
0335	cleaning	daily	クリーニング	クリーニング	giặt là	クリーニング、いつ取りに行く?	Đồ giặt là khi nào đi lấy?
0336	cleaning	business	クリーニング	クリーニング	giặt là	制服のクリーニング代は会社が負担します。	Công ty sẽ chi trả phí giặt là đồng phục.
0337	click	exam	クリック	クリック	nhấp chuột	このボタンをクリックしてください。	Vui lòng nhấp vào nút này.
0338	click	daily	クリック	クリック	nhấp chuột	あ、間違えてクリックしちゃった。	Á, tôi lỡ nhấp nhầm rồi.
0339	click	business	クリック	クリック	nhấp chuột	リンクをクリックすると詳細ページに移動します。	Khi nhấp vào liên kết, bạn sẽ được chuyển đến trang chi tiết.
0340	kurou	exam	苦労	くろう	vất vả	引っ越しはとても苦労しました。	Việc chuyển nhà rất vất vả.
0341	kurou	daily	苦労	くろう	vất vả	子育て、苦労するよね。	Nuôi con vất vả thật nhỉ.
0342	kurou	business	苦労	くろう	vất vả	新規事業の立ち上げには大変苦労しました。	Việc khởi động dự án kinh doanh mới rất vất vả.
0343	keiei	exam	経営	けいえい	kinh doanh	彼は小さい店を経営しています。	Anh ấy đang kinh doanh một cửa hàng nhỏ.
0344	keiei	daily	経営	けいえい	kinh doanh	あの人、会社経営してるらしいよ。	Nghe nói người đó đang kinh doanh công ty đó.
0345	keiei	business	経営	けいえい	kinh doanh	新しい経営方針を全社員に説明しました。	Chúng tôi đã giải thích phương châm kinh doanh mới cho toàn thể nhân viên.
0346	keigo	exam	敬語	けいご	kính ngữ	敬語の使い方を勉強しています。	Tôi đang học cách dùng kính ngữ.
0347	keigo	daily	敬語	けいご	kính ngữ	敬語って難しいよね。	Kính ngữ khó thật nhỉ.
0348	keigo	business	敬語	けいご	kính ngữ	お客様には正しい敬語で対応してください。	Vui lòng dùng kính ngữ đúng chuẩn khi tiếp khách hàng.
0349	keiji	exam	掲示	けいじ	thông báo	詳細は掲示板をご覧ください。	Chi tiết xin xem trên bảng thông báo.
0350	keiji	daily	掲示	けいじ	thông báo	あ、新しい掲示が出てる。	A, có thông báo mới rồi kìa.
0351	keiji	business	掲示	けいじ	thông báo	変更事項は社内掲示板に掲示いたします。	Nội dung thay đổi sẽ được thông báo trên bảng tin nội bộ.
0352	keshiki	exam	景色	けしき	phong cảnh	この山からの景色は最高です。	Phong cảnh nhìn từ ngọn núi này tuyệt đẹp.
0353	keshiki	daily	景色	けしき	phong cảnh	わあ、景色きれい!	Ồ, phong cảnh đẹp quá!
0354	keshiki	business	景色	けしき	phong cảnh	会議室から見える景色がお客様に好評です。	Phong cảnh nhìn thấy từ phòng họp rất được khách hàng khen ngợi.
0355	kekka	exam	結果	けっか	kết quả	テストの結果はどうでしたか。	Kết quả bài kiểm tra thế nào?
0356	kekka	daily	結果	けっか	kết quả	結果、どうだった?	Kết quả thế nào rồi?
0357	kekka	business	結果	けっか	kết quả	調査結果を来週の会議で報告します。	Tôi sẽ báo cáo kết quả khảo sát trong cuộc họp tuần sau.
0358	kesshin	exam	決心	けっしん	quyết tâm	留学することを決心しました。	Tôi đã quyết tâm đi du học.
0359	kesshin	daily	決心	けっしん	quyết tâm	やっと決心ついたよ。	Cuối cùng cũng quyết tâm được rồi.
0360	kesshin	business	決心	けっしん	quyết tâm	事業を拡大する決心を固めました。	Chúng tôi đã củng cố quyết tâm mở rộng kinh doanh.
