row	vocabId	type	word	reading	meaningVi	exampleJp	exampleVi
0129	kaiketsu	business	解決	かいけつ	giải quyết	クレーム対応チームが迅速に問題を解決しました。	Đội xử lý khiếu nại đã giải quyết vấn đề một cách nhanh chóng.
0130	gaishutsu	exam	外出	がいしゅつ	đi ra ngoài	今日は一日中外出していました。	Hôm nay tôi đã ra ngoài cả ngày.
0131	gaishutsu	daily	外出	がいしゅつ	đi ra ngoài	ちょっと外出してくるね。	Tôi ra ngoài một chút nhé.
0132	gaishutsu	business	外出	がいしゅつ	đi ra ngoài	只今、外出中のため折り返しご連絡いたします。	Hiện tôi đang ra ngoài nên sẽ gọi lại cho quý khách sau.
0133	kaisei	exam	改正	かいせい	sửa đổi	来年、法律が改正される予定です。	Năm sau, luật dự kiến sẽ được sửa đổi.
0134	kaisei	daily	改正	かいせい	sửa đổi	またルール改正があったらしいよ。	Nghe nói lại có sửa đổi quy định nữa đó.
0135	kaisei	business	改正	かいせい	sửa đổi	就業規則の改正について社員に説明しました。	Chúng tôi đã giải thích cho nhân viên về việc sửa đổi nội quy lao động.
0136	kaisetsu	exam	解説	かいせつ	giải thích	このニュースについて詳しく解説してください。	Hãy giải thích chi tiết về tin tức này.
0137	kaisetsu	daily	解説	かいせつ	giải thích	解説者の話、分かりやすかったね。	Lời giải thích của bình luận viên dễ hiểu nhỉ.
0138	kaisetsu	business	解説	かいせつ	giải thích	新機能について詳しい解説資料を用意しました。	Chúng tôi đã chuẩn bị tài liệu giải thích chi tiết về tính năng mới.
0139	kaiten	exam	回転	かいてん	xoay, quay vòng	この椅子は360度回転する。	Chiếc ghế này xoay được 360 độ.
0140	kaiten	daily	回転	かいてん	xoay, quay vòng	回転寿司、久しぶりに行きたいな。	Lâu rồi mới muốn đi ăn sushi băng chuyền ghê.
0141	kaiten	business	回転	かいてん	xoay, quay vòng	在庫の回転率を上げる必要があります。	Cần phải tăng vòng quay tồn kho.
0142	guidebook	exam	ガイドブック	ガイドブック	sách hướng dẫn	旅行前にガイドブックを買った。	Trước khi đi du lịch tôi đã mua sách hướng dẫn.
0143	guidebook	daily	ガイドブック	ガイドブック	sách hướng dẫn	このガイドブック、写真多くて見やすいね。	Cuốn sách hướng dẫn này nhiều ảnh nên dễ xem nhỉ.
0144	guidebook	business	ガイドブック	ガイドブック	sách hướng dẫn	新入社員向けの業務ガイドブックを作成しました。	Chúng tôi đã làm sách hướng dẫn công việc dành cho nhân viên mới.
0145	kakitome	exam	書留	かきとめ	thư đảm bảo	この書類は書留で送ってください。	Vui lòng gửi tài liệu này bằng thư đảm bảo.
0146	kakitome	daily	書留	かきとめ	thư đảm bảo	書留って郵便局の窓口でしか出せないの?	Thư đảm bảo chỉ gửi được ở quầy bưu điện thôi à?
0147	kakitome	business	書留	かきとめ	thư đảm bảo	契約書は書留郵便で送付いたします。	Chúng tôi sẽ gửi hợp đồng bằng thư đảm bảo.
0148	kakudai	exam	拡大	かくだい	mở rộng, phóng to	写真を拡大して見せてください。	Hãy phóng to bức ảnh cho tôi xem.
0149	kakudai	daily	拡大	かくだい	mở rộng, phóng to	会社、事業を拡大するらしいよ。	Nghe nói công ty sắp mở rộng kinh doanh đó.
0150	kakudai	business	拡大	かくだい	mở rộng, phóng to	来期は海外市場への事業拡大を計画しています。	Kỳ tới chúng tôi dự định mở rộng kinh doanh sang thị trường nước ngoài.
0151	kaji	exam	家事	かじ	việc nhà	毎日家事をするのは大変です。	Làm việc nhà mỗi ngày rất vất vả.
0152	kaji	daily	家事	かじ	việc nhà	家事、半分手伝ってよ。	Phụ giúp việc nhà một nửa đi chứ.
0153	kaji	business	家事	かじ	việc nhà	育児と家事の両立支援制度を導入しました。	Chúng tôi đã áp dụng chế độ hỗ trợ cân bằng giữa nuôi con và việc nhà.
0154	kashidashi	exam	貸し出し	かしだし	cho mượn	この本は貸し出し中です。	Cuốn sách này đang được mượn.
0155	kashidashi	daily	貸し出し	かしだし	cho mượn	傘の貸し出し、やってるんだって。	Nghe nói có dịch vụ cho mượn ô đó.
0156	kashidashi	business	貸し出し	かしだし	cho mượn	会議室のプロジェクター貸し出しは総務部までご連絡ください。	Việc mượn máy chiếu phòng họp, vui lòng liên hệ phòng tổng vụ.
0157	kazu	exam	数	かず	số lượng	参加者の数を数えてください。	Hãy đếm số lượng người tham gia.
0158	kazu	daily	数	かず	số lượng	意外と数少ないんだね。	Ít hơn tôi tưởng nhỉ.
0159	kazu	business	数	かず	số lượng	在庫の数を毎週確認しています。	Chúng tôi kiểm tra số lượng tồn kho mỗi tuần.
0160	kata	exam	型	かた	kiểu, loại	この機械は古い型です。	Cái máy này là kiểu cũ.
0161	kata	daily	型	かた	kiểu, loại	血液型を調べたことある?	Bạn đã từng kiểm tra nhóm máu chưa?
0162	kata	business	型	かた	kiểu, loại	新型のプリンターを導入しました。	Chúng tôi đã đưa vào sử dụng máy in kiểu mới.
0163	katahou	exam	片方	かたほう	một bên	靴下の片方がない!	Mất một chiếc tất rồi!
0164	katahou	daily	片方	かたほう	một bên	イヤホンの片方、聞こえないんだけど。	Một bên tai nghe không nghe được nè.
0165	katahou	business	片方	かたほう	một bên	資料は片方の面のみ印刷してください。	Vui lòng chỉ in một mặt của tài liệu.
0166	catalog	exam	カタログ	カタログ	catalogue	商品のカタログを見せてください。	Cho tôi xem catalogue sản phẩm với.
0167	catalog	daily	カタログ	カタログ	catalogue	このカタログ、写真がきれいだね。	Cái catalogue này ảnh đẹp ghê.
0168	catalog	business	カタログ	カタログ	catalogue	最新のカタログを取引先に送付しました。	Chúng tôi đã gửi catalogue mới nhất cho đối tác.
0169	kachi	exam	価値	かち	giá trị	この絵には価値がある。	Bức tranh này có giá trị.
0170	kachi	daily	価値	かち	giá trị	それ、見る価値あるよ。	Cái đó đáng xem lắm đó.
0171	kachi	business	価値	かち	giá trị	当社のブランド価値を高める施策を検討しています。	Chúng tôi đang xem xét biện pháp nâng cao giá trị thương hiệu của công ty.
0172	cut	exam	カット	カット	cắt	髪を短くカットしてもらった。	Tôi đã nhờ cắt tóc ngắn.
0173	cut	daily	カット	カット	cắt	このシーン、カットされちゃったんだって。	Nghe nói cảnh này bị cắt đi rồi đó.
0174	cut	business	カット	カット	cắt	コスト削減のため、不要な工程をカットしました。	Để cắt giảm chi phí, chúng tôi đã loại bỏ những công đoạn không cần thiết.
0175	katsudou	exam	活動	かつどう	hoạt động	クラブ活動は何をしていますか。	Bạn đang tham gia hoạt động câu lạc bộ gì?
0176	katsudou	daily	活動	かつどう	hoạt động	最近、サークル活動サボりがちなんだ。	Dạo này hay trốn hoạt động câu lạc bộ ghê.
0177	katsudou	business	活動	かつどう	hoạt động	地域貢献活動の一環としてボランティアを募集しています。	Chúng tôi đang tuyển tình nguyện viên như một phần của hoạt động đóng góp cho cộng đồng.
0178	gaman	exam	我慢	がまん	chịu đựng	痛くてもう我慢できない。	Đau quá không chịu đựng nổi nữa rồi.
0179	gaman	daily	我慢	がまん	chịu đựng	ちょっとだけ我慢してね。	Cố chịu một chút thôi nhé.
0180	gaman	business	我慢	がまん	chịu đựng	繁忙期はしばらく我慢が必要です。	Trong mùa cao điểm cần phải chịu đựng một thời gian.
