row	vocabId	type	word	reading	meaningVi	exampleJp	exampleVi
3122	bousai	daily	防災	ぼうさい	phòng chống thiên tai	防災グッズ、揃えた?	Đồ dùng phòng chống thiên tai cậu chuẩn bị đủ chưa?
3123	bousai	business	防災	ぼうさい	phòng chống thiên tai	防災対策の一環として備蓄品を見直しております。	Chúng tôi đang xem xét lại vật tư dự trữ như một phần của biện pháp phòng chống thiên tai.
3124	hokori	exam	ほこり	ほこり	bụi	棚にほこりがたまっている。	Bụi đã tích tụ trên kệ.
3125	hokori	daily	ほこり	ほこり	bụi	ほこり、すごいね。掃除しなきゃ。	Nhiều bụi ghê. Phải dọn dẹp thôi.
3126	hokori	business	ほこり	ほこり	bụi	定期清掃にてほこりの除去を実施しております。	Chúng tôi thực hiện loại bỏ bụi trong đợt dọn dẹp định kỳ.
3127	mushi	exam	虫	むし	côn trùng	庭に虫がいる。	Có côn trùng trong vườn.
3128	mushi	daily	虫	むし	côn trùng	虫、苦手なんだよね。	Tớ sợ côn trùng lắm.
3129	mushi	business	虫	むし	côn trùng	製品への虫の混入を防止する対策を講じております。	Chúng tôi đang thực hiện biện pháp phòng ngừa côn trùng lẫn vào sản phẩm.
3130	rousoku	exam	ろうそく	ろうそく	nến	誕生日にろうそくを立てた。	Tôi đã cắm nến vào ngày sinh nhật.
3131	rousoku	daily	ろうそく	ろうそく	nến	停電の時、ろうそく使った。	Lúc mất điện tớ đã dùng nến.
3132	rousoku	business	ろうそく	ろうそく	nến	非常用にろうそくを備蓄しております。	Chúng tôi tích trữ nến cho trường hợp khẩn cấp.
3133	wan	exam	湾	わん	vịnh	東京湾を船で回った。	Tôi đã đi thuyền vòng quanh vịnh Tokyo.
3134	wan	daily	湾	わん	vịnh	あの湾、きれいだね。	Vịnh đó đẹp thật nhỉ.
3135	wan	business	湾	わん	vịnh	湾岸エリアに新拠点を設立いたしました。	Chúng tôi đã thành lập cơ sở mới ở khu vực ven vịnh.
3136	usagi	exam	うさぎ	うさぎ	con thỏ	うさぎを飼っている。	Tôi đang nuôi thỏ.
3137	usagi	daily	うさぎ	うさぎ	con thỏ	うさぎが耳をぴくぴく動かしている。	Con thỏ đang cử động đôi tai liên tục.
3138	usagi	business	うさぎ	うさぎ	con thỏ	うさぎをモチーフにしたグッズを販売いたします。	Chúng tôi sẽ bán các sản phẩm lấy hình tượng con thỏ làm chủ đề.
3139	ushi	exam	牛	うし	con bò	牧場で牛を見た。	Tôi đã thấy bò ở nông trại.
3140	ushi	daily	牛	うし	con bò	この肉、牛?豚?	Thịt này bò hay lợn vậy?
3141	ushi	business	牛	うし	con bò	国産牛を使用したメニューをご提供しております。	Chúng tôi cung cấp thực đơn sử dụng thịt bò nội địa.
3142	uma	exam	馬	うま	con ngựa	馬に乗ったことがある。	Tôi từng cưỡi ngựa.
3143	uma	daily	馬	うま	con ngựa	あの馬、かっこいいね。	Con ngựa đó ngầu thật nhỉ.
3144	uma	business	馬	うま	con ngựa	競馬場では馬のレースが行われます。	Ở trường đua ngựa có tổ chức các cuộc đua ngựa.
3145	ka	exam	蚊	か	con muỗi	蚊に刺された。	Tôi bị muỗi đốt.
3146	ka	daily	蚊	か	con muỗi	蚊、多くない?	Muỗi nhiều quá không?
3147	ka	business	蚊	か	con muỗi	蚊対策として虫よけを配布しております。	Chúng tôi phát thuốc chống côn trùng để phòng chống muỗi.
3148	kai	exam	貝	かい	con sò	海岸で貝を拾った。	Tôi đã nhặt vỏ sò trên bờ biển.
3149	kai	daily	貝	かい	con sò	この貝、食べられるの?	Con sò này ăn được không?
3150	kai	business	貝	かい	con sò	貝類を使った新メニューを開発いたしました。	Chúng tôi đã phát triển thực đơn mới sử dụng các loại sò.
3151	karasu	exam	からす	からす	con quạ	からすが鳴いている。	Con quạ đang kêu.
3152	karasu	daily	からす	からす	con quạ	からす、ゴミ荒らしてるよ。	Quạ đang bới rác kìa.
3153	karasu	business	からす	からす	con quạ	からすによるゴミ被害の対策を検討しております。	Chúng tôi đang xem xét biện pháp đối phó với thiệt hại rác do quạ gây ra.
3154	saru	exam	猿	さる	con khỉ	山で猿を見た。	Tôi đã thấy khỉ trên núi.
3155	saru	daily	猿	さる	con khỉ	猿、こっち見てるよ。	Con khỉ đang nhìn về hướng này kìa.
3156	saru	business	猿	さる	con khỉ	観光地では猿にご注意ください。	Xin lưu ý khỉ ở khu du lịch.
3157	zou	exam	象	ぞう	con voi	動物園で象を見た。	Tôi đã thấy voi ở sở thú.
3158	zou	daily	象	ぞう	con voi	象、大きいね。	Voi to thật nhỉ.
3159	zou	business	象	ぞう	con voi	動物園では象の健康状態を毎朝確認しています。	Tại sở thú, nhân viên kiểm tra tình trạng sức khỏe của voi mỗi sáng.
3160	tora	exam	虎	とら	con hổ	動物園で虎を見た。	Tôi đã thấy hổ ở sở thú.
3161	tora	daily	虎	とら	con hổ	虎、迫力あるね。	Hổ đầy uy lực thật nhỉ.
3162	tora	business	虎	とら	con hổ	動物園では虎の飼育エリアを毎日点検しています。	Tại sở thú, khu nuôi hổ được kiểm tra hằng ngày.
3163	niwatori	exam	鶏	にわとり	con gà	農家で鶏を飼っている。	Nông dân đang nuôi gà.
3164	niwatori	daily	鶏	にわとり	con gà	鶏、朝から鳴いてるね。	Gà gáy từ sáng nhỉ.
3165	niwatori	business	鶏	にわとり	con gà	地鶏を使用した商品を販売しております。	Chúng tôi bán sản phẩm sử dụng thịt gà địa phương.
3166	nezumi	exam	ねずみ	ねずみ	con chuột	家にねずみが出た。	Có chuột xuất hiện trong nhà.
3167	nezumi	daily	ねずみ	ねずみ	con chuột	ねずみ、怖いよね。	Chuột đáng sợ thật nhỉ.
3168	nezumi	business	ねずみ	ねずみ	con chuột	倉庫のねずみ対策を実施しております。	Chúng tôi đang thực hiện biện pháp phòng chống chuột ở kho.
3169	hitsuji	exam	羊	ひつじ	con cừu	牧場で羊を見た。	Tôi đã thấy cừu ở nông trại.
3170	hitsuji	daily	羊	ひつじ	con cừu	羊、もこもこで可愛いね。	Cừu lông xù trông dễ thương ghê.
3171	hitsuji	business	羊	ひつじ	con cừu	羊毛を使用した製品を開発しております。	Chúng tôi đang phát triển sản phẩm sử dụng lông cừu.
3172	buta	exam	豚	ぶた	con lợn	農場で豚を育てている。	Nông trại đang nuôi lợn.
3173	buta	daily	豚	ぶた	con lợn	この肉、豚肉だよ。	Miếng thịt này là thịt lợn đấy.
3174	buta	business	豚	ぶた	con lợn	国産豚を使用したメニューをご用意しております。	Chúng tôi có chuẩn bị thực đơn sử dụng thịt lợn nội địa.
3175	hebi	exam	蛇	へび	con rắn	草むらで蛇を見た。	Tôi đã thấy con rắn trong bụi cỏ.
3176	hebi	daily	蛇	へび	con rắn	蛇、怖いから近づかないで。	Rắn đáng sợ nên đừng lại gần.
3177	hebi	business	蛇	へび	con rắn	工事現場の周辺で蛇が見つかったため、安全確認を行いました。	Vì phát hiện rắn quanh công trường nên chúng tôi đã tiến hành kiểm tra an toàn.
3178	sakura	exam	桜	さくら	hoa anh đào	春に桜が咲く。	Vào mùa xuân hoa anh đào nở.
3179	sakura	daily	桜	さくら	hoa anh đào	桜、見に行こうよ。	Đi ngắm hoa anh đào đi.
3180	sakura	business	桜	さくら	hoa anh đào	桜の名所を紹介するパンフレットを作成いたしました。	Chúng tôi đã tạo tờ rơi giới thiệu địa điểm ngắm hoa anh đào nổi tiếng.
3181	igo	exam	以後	いご	sau đó, từ nay về sau	以後、気をつけます。	Từ nay về sau tôi sẽ chú ý.
3182	igo	daily	以後	いご	sau đó, từ nay về sau	以後、気をつけてね。	Từ nay chú ý nhé.
3183	igo	business	以後	いご	sau đó, từ nay về sau	以後、同様の事案が発生しないよう努めます。	Chúng tôi sẽ nỗ lực để không xảy ra sự việc tương tự từ nay về sau.
3184	izen	exam	以前	いぜん	trước đây	以前、ここに来たことがある。	Trước đây tôi từng đến đây.
3185	izen	daily	以前	いぜん	trước đây	以前と変わったね。	Thay đổi so với trước rồi nhỉ.
3186	izen	business	以前	いぜん	trước đây	以前ご案内した内容から変更がございます。	Có thay đổi so với nội dung đã thông báo trước đây.
3187	enki	exam	延期	えんき	hoãn	雨でイベントが延期になった。	Sự kiện đã bị hoãn vì mưa.
3188	enki	daily	延期	えんき	hoãn	延期になったんだって。	Nghe nói bị hoãn rồi đấy.
3189	enki	business	延期	えんき	hoãn	誠に恐縮ですが会議を延期させていただきます。	Chúng tôi thành thật xin lỗi vì phải hoãn cuộc họp.
3190	enchou	exam	延長	えんちょう	kéo dài	会議の時間を延長した。	Tôi đã kéo dài thời gian cuộc họp.
3191	enchou	daily	延長	えんちょう	kéo dài	延長してもいい?	Kéo dài thêm được không?
3192	enchou	business	延長	えんちょう	kéo dài	キャンペーン期間を延長いたします。	Chúng tôi sẽ kéo dài thời gian chương trình khuyến mãi.
3193	kaishi	exam	開始	かいし	bắt đầu	会議が開始した。	Cuộc họp đã bắt đầu.
3194	kaishi	daily	開始	かいし	bắt đầu	もう開始してる?	Đã bắt đầu chưa?
3195	kaishi	business	開始	かいし	bắt đầu	本日9時より受付を開始いたします。	Chúng tôi sẽ bắt đầu tiếp nhận từ 9 giờ hôm nay.
3196	kako	exam	過去	かこ	quá khứ	過去のことは忘れよう。	Hãy quên đi những chuyện đã qua.
3197	kako	daily	過去	かこ	quá khứ	過去にこんなことあったよね。	Trước đây từng có chuyện thế này nhỉ.
3198	kako	business	過去	かこ	quá khứ	過去のデータを参考に分析いたしました。	Chúng tôi đã phân tích dựa trên dữ liệu trong quá khứ.
3199	kikan	exam	期間	きかん	khoảng thời gian	キャンペーン期間は今月末までだ。	Thời gian chương trình khuyến mãi kéo dài đến cuối tháng này.
3200	kikan	daily	期間	きかん	khoảng thời gian	期間、短くない?	Thời gian không ngắn quá à?
3201	kikan	business	期間	きかん	khoảng thời gian	保証期間内であれば無償修理いたします。	Nếu còn trong thời gian bảo hành, chúng tôi sẽ sửa chữa miễn phí.
3202	kigen	exam	期限	きげん	thời hạn	提出期限は明日だ。	Hạn nộp là ngày mai.
3203	kigen	daily	期限	きげん	thời hạn	期限、過ぎてない?	Quá hạn chưa vậy?
3204	kigen	business	期限	きげん	thời hạn	お支払い期限を過ぎますとサービスが停止されます。	Nếu quá hạn thanh toán, dịch vụ sẽ bị tạm dừng.
3205	kyuujitsu	exam	休日	きゅうじつ	ngày nghỉ	休日は家でゆっくりする。	Ngày nghỉ tôi thư giãn ở nhà.
3206	kyuujitsu	daily	休日	きゅうじつ	ngày nghỉ	休日、何する?	Ngày nghỉ cậu làm gì?
3207	kyuujitsu	business	休日	きゅうじつ	ngày nghỉ	休日出勤には代休を付与いたします。	Chúng tôi sẽ cấp ngày nghỉ bù cho việc đi làm ngày nghỉ.
3208	gejun	exam	下旬	げじゅん	hạ tuần (cuối tháng)	来月下旬に旅行に行く。	Cuối tháng sau tôi sẽ đi du lịch.
3209	gejun	daily	下旬	げじゅん	hạ tuần (cuối tháng)	今月下旬、忙しいんだよね。	Cuối tháng này tớ bận lắm.
3210	gejun	business	下旬	げじゅん	hạ tuần (cuối tháng)	納品は今月下旬を予定しております。	Dự kiến giao hàng vào cuối tháng này.
3211	getsumatsu	exam	月末	げつまつ	cuối tháng	月末に給料が入る。	Cuối tháng lương sẽ vào tài khoản.
3212	getsumatsu	daily	月末	げつまつ	cuối tháng	月末、忙しくなるよ。	Cuối tháng sẽ bận rộn đấy.
3213	getsumatsu	business	月末	げつまつ	cuối tháng	月末までにご入金をお願いいたします。	Xin vui lòng thanh toán trước cuối tháng.
3214	genzai	exam	現在	げんざい	hiện tại	現在、東京に住んでいる。	Hiện tại tôi đang sống ở Tokyo.
3215	genzai	daily	現在	げんざい	hiện tại	現在の状況、教えて。	Cho tớ biết tình hình hiện tại đi.
3216	genzai	business	現在	げんざい	hiện tại	現在の進捗状況をご報告いたします。	Tôi xin báo cáo tình hình tiến độ hiện tại.
3217	gendai	exam	現代	げんだい	hiện đại	現代社会は変化が激しい。	Xã hội hiện đại thay đổi mạnh mẽ.
3218	gendai	daily	現代	げんだい	hiện đại	現代っぽいデザインだね。	Thiết kế mang phong cách hiện đại nhỉ.
3219	gendai	business	現代	げんだい	hiện đại	現代のニーズに合わせた商品を開発しております。	Chúng tôi đang phát triển sản phẩm phù hợp với nhu cầu hiện đại.
3220	kouhan	exam	後半	こうはん	nửa sau	試合の後半で逆転した。	Chúng tôi đã lội ngược dòng ở nửa sau trận đấu.
3221	kouhan	daily	後半	こうはん	nửa sau	後半、頑張ろう!	Nửa sau cố lên nào!
3222	kouhan	business	後半	こうはん	nửa sau	今年度後半の業績を分析いたしました。	Chúng tôi đã phân tích kết quả kinh doanh nửa sau năm nay.
3223	goldenweek	exam	ゴールデンウィーク	ゴールデンウィーク	tuần lễ vàng	ゴールデンウィークに旅行する。	Tôi sẽ đi du lịch vào tuần lễ vàng.
3224	goldenweek	daily	ゴールデンウィーク	ゴールデンウィーク	tuần lễ vàng	ゴールデンウィーク、どこ行くの?	Tuần lễ vàng cậu đi đâu vậy?
3225	goldenweek	business	ゴールデンウィーク	ゴールデンウィーク	tuần lễ vàng	ゴールデンウィーク期間中の営業時間をご案内いたします。	Chúng tôi xin thông báo giờ hoạt động trong thời gian tuần lễ vàng.
3226	koro	exam	頃	ころ	khoảng (thời gian)	子供の頃、よく遊んだ。	Hồi bé tôi hay chơi.
3227	koro	daily	頃	ころ	khoảng (thời gian)	そろそろ帰る頃かな。	Chắc sắp đến lúc về rồi nhỉ.
3228	koro	business	頃	ころ	khoảng (thời gian)	来月頃には完成する見込みです。	Dự kiến sẽ hoàn thành vào khoảng tháng sau.
3229	konkai	exam	今回	こんかい	lần này	今回のテストは難しかった。	Bài kiểm tra lần này khó.
3230	konkai	daily	今回	こんかい	lần này	今回はどうだった?	Lần này thế nào?
3231	konkai	business	今回	こんかい	lần này	今回のプロジェクトについてご説明いたします。	Tôi xin giải thích về dự án lần này.
3232	season	exam	シーズン	シーズン	mùa	今はイチゴのシーズンだ。	Bây giờ đang là mùa dâu tây.
3233	season	daily	シーズン	シーズン	mùa	もうそんなシーズンなんだね。	Đã đến mùa đó rồi nhỉ.
3234	season	business	シーズン	シーズン	mùa	繁忙シーズンに向けて人員を増強いたします。	Chúng tôi sẽ tăng cường nhân sự hướng tới mùa cao điểm.
3235	jiki	exam	時期	じき	thời điểm	引っ越しの時期を決めた。	Tôi đã quyết định thời điểm chuyển nhà.
3236	jiki	daily	時期	じき	thời điểm	今の時期、寒いよね。	Thời điểm này lạnh thật nhỉ.
3237	jiki	business	時期	じき	thời điểm	導入時期については追ってご連絡いたします。	Chúng tôi sẽ liên hệ sau về thời điểm triển khai.
3238	jikoku	exam	時刻	じこく	giờ, thời điểm	出発時刻を確認した。	Tôi đã kiểm tra giờ khởi hành.
3239	jikoku	daily	時刻	じこく	giờ, thời điểm	時刻、間違えないでね。	Đừng nhầm giờ nhé.
3240	jikoku	business	時刻	じこく	giờ, thời điểm	到着時刻は変更となる場合がございます。	Giờ đến nơi có thể thay đổi.
